Channel,Energy,Counts
    1961,     424.7668,         17
    1962,     424.9855,          8
    1963,     425.2042,          9
    1964,     425.4230,          6
    1965,     425.6417,          3
    1966,     425.8604,         14
    1967,     426.0791,         11
    1968,     426.2978,          8
    1969,     426.5165,          9
    1970,     426.7353,          6
    1971,     426.9540,         11
    1972,     427.1727,         10
    1973,     427.3914,          9
    1974,     427.6101,          6
    1975,     427.8288,         10
    1976,     428.0475,          5
    1977,     428.2663,         10
    1978,     428.4850,          9
    1979,     428.7037,          9
    1980,     428.9224,         12
    1981,     429.1411,          8
    1982,     429.3598,         13
    1983,     429.5786,         10
    1984,     429.7973,          7
    1985,     430.0160,         12
    1986,     430.2347,         18
    1987,     430.4534,         12
    1988,     430.6721,          8
    1989,     430.8909,         10
    1990,     431.1096,         17
    1991,     431.3283,         13
    1992,     431.5470,         12
    1993,     431.7657,         12
    1994,     431.9844,          8
    1995,     432.2031,         16
    1996,     432.4219,          9
    1997,     432.6406,         12
    1998,     432.8593,          8
    1999,     433.0780,         14
    2000,     433.2967,         10
    2001,     433.5154,         14
    2002,     433.7342,         11
    2003,     433.9529,         15
    2004,     434.1716,         12
    2005,     434.3903,          7
    2006,     434.6090,          6
    2007,     434.8277,          8
    2008,     435.0465,          9
    2009,     435.2652,         11
    2010,     435.4839,         10
    2011,     435.7026,          7
    2012,     435.9213,          6
    2013,     436.1400,         15
    2014,     436.3587,          7
    2015,     436.5775,         10
    2016,     436.7962,         10
    2017,     437.0149,          5
    2018,     437.2336,          8
    2019,     437.4523,          7
    2020,     437.6710,         15
    2021,     437.8898,          7
    2022,     438.1085,          6
    2023,     438.3272,          6
    2024,     438.5459,          6
    2025,     438.7646,         17
    2026,     438.9833,          5
    2027,     439.2021,         10
    2028,     439.4208,          9
    2029,     439.6395,          9
    2030,     439.8582,          8
    2031,     440.0769,         14
    2032,     440.2956,         11
    2033,     440.5144,          7
    2034,     440.7331,         12
    2035,     440.9518,          6
    2036,     441.1705,         11
    2037,     441.3892,          5
    2038,     441.6079,         11
    2039,     441.8266,         14
    2040,     442.0454,          8
    2041,     442.2641,          7
    2042,     442.4828,          7
    2043,     442.7015,         10
    2044,     442.9202,          6
    2045,     443.1389,          7
    2046,     443.3577,         14
    2047,     443.5764,          9
    2048,     443.7951,         10
    2049,     444.0138,         14
    2050,     444.2325,         11
    2051,     444.4512,         12
    2052,     444.6700,         12
    2053,     444.8887,          4
    2054,     445.1074,          6
    2055,     445.3261,         14
    2056,     445.5448,          9
    2057,     445.7635,          9
    2058,     445.9822,          4
    2059,     446.2010,         10
    2060,     446.4197,         11
    2061,     446.6384,         10
    2062,     446.8571,          8
    2063,     447.0758,          9
    2064,     447.2945,          6
    2065,     447.5133,          5
    2066,     447.7320,         12
    2067,     447.9507,          9
    2068,     448.1694,          8
    2069,     448.3881,         11
    2070,     448.6068,          6
    2071,     448.8256,         10
    2072,     449.0443,          8
    2073,     449.2630,          5
    2074,     449.4817,         14
    2075,     449.7004,          4
    2076,     449.9191,         10
    2077,     450.1378,          4
    2078,     450.3566,          9
    2079,     450.5753,          6
    2080,     450.7940,         15
    2081,     451.0127,         11
    2082,     451.2314,          8
    2083,     451.4501,         15
    2084,     451.6689,         10
    2085,     451.8876,         10
    2086,     452.1063,         10
    2087,     452.3250,          8
    2088,     452.5437,          6
    2089,     452.7624,         14
    2090,     452.9812,         12
    2091,     453.1999,          7
    2092,     453.4186,         11
    2093,     453.6373,          7
    2094,     453.8560,         14
    2095,     454.0747,         10
    2096,     454.2934,          4
    2097,     454.5122,         13
    2098,     454.7309,          4
    2099,     454.9496,          6
    2100,     455.1683,         13
    2101,     455.3870,          8
    2102,     455.6057,         11
    2103,     455.8245,         11
    2104,     456.0432,         13
    2105,     456.2619,         11
    2106,     456.4806,          9
    2107,     456.6993,          6
    2108,     456.9180,          8
    2109,     457.1368,         12
    2110,     457.3555,         10
    2111,     457.5742,         10
    2112,     457.7929,         10
    2113,     458.0116,          9
    2114,     458.2303,          8
    2115,     458.4490,          8
    2116,     458.6678,          9
    2117,     458.8865,          7
    2118,     459.1052,          5
    2119,     459.3239,          8
    2120,     459.5426,         14
    2121,     459.7613,         11
    2122,     459.9801,          7
    2123,     460.1988,         11
    2124,     460.4175,          8
    2125,     460.6362,          9
    2126,     460.8549,         16
    2127,     461.0736,         11
    2128,     461.2924,          9
    2129,     461.5111,          7
    2130,     461.7298,          4
    2131,     461.9485,          7
    2132,     462.1672,          9
    2133,     462.3859,          8
    2134,     462.6046,         10
    2135,     462.8234,          9
    2136,     463.0421,          5
    2137,     463.2608,         10
    2138,     463.4795,          6
    2139,     463.6982,         10
    2140,     463.9169,          9
    2141,     464.1357,         12
    2142,     464.3544,         14
    2143,     464.5731,          9
    2144,     464.7918,          6
    2145,     465.0105,          3
    2146,     465.2292,          7
    2147,     465.4480,         14
    2148,     465.6667,         15
    2149,     465.8854,         13
    2150,     466.1041,         10
    2151,     466.3228,          6
    2152,     466.5415,          5
    2153,     466.7602,         12
    2154,     466.9790,          9
    2155,     467.1977,         13
    2156,     467.4164,         12
    2157,     467.6351,         12
    2158,     467.8538,          5
    2159,     468.0725,          4
    2160,     468.2913,         12
    2161,     468.5100,          5
    2162,     468.7287,          9
    2163,     468.9474,         13
    2164,     469.1661,          8
    2165,     469.3848,          8
    2166,     469.6036,          8
    2167,     469.8223,          8
    2168,     470.0410,         16
    2169,     470.2597,         11
    2170,     470.4784,          8
    2171,     470.6971,          7
    2172,     470.9158,          5
    2173,     471.1346,          9
    2174,     471.3533,          4
    2175,     471.5720,          7
    2176,     471.7907,          9
    2177,     472.0094,          8
    2178,     472.2281,          7
    2179,     472.4469,          5
    2180,     472.6656,          5
    2181,     472.8843,          9
    2182,     473.1030,         15
    2183,     473.3217,         14
    2184,     473.5404,         11
    2185,     473.7592,          3
    2186,     473.9779,         14
    2187,     474.1966,          8
    2188,     474.4153,          5
    2189,     474.6340,          9
    2190,     474.8527,          4
    2191,     475.0714,         10
    2192,     475.2902,          8
    2193,     475.5089,         11
    2194,     475.7276,          6
    2195,     475.9463,         11
    2196,     476.1650,          3
    2197,     476.3837,          4
    2198,     476.6025,          6
    2199,     476.8212,         10
    2200,     477.0399,         10
    2201,     477.2586,         10
    2202,     477.4773,          6
    2203,     477.6960,          5
    2204,     477.9148,         10
    2205,     478.1335,          8
    2206,     478.3522,         14
    2207,     478.5709,         12
    2208,     478.7896,          7
    2209,     479.0083,         11
    2210,     479.2270,          4
    2211,     479.4458,          7
    2212,     479.6645,          4
    2213,     479.8832,          7
    2214,     480.1019,          8
    2215,     480.3206,          8
    2216,     480.5393,         14
    2217,     480.7581,          9
    2218,     480.9768,          6
    2219,     481.1955,          6
    2220,     481.4142,          7
    2221,     481.6329,         12
    2222,     481.8516,         18
    2223,     482.0704,         13
    2224,     482.2891,          9
    2225,     482.5078,          6
    2226,     482.7265,         11
    2227,     482.9452,          8
    2228,     483.1639,          8
    2229,     483.3827,          6
    2230,     483.6014,          8
    2231,     483.8201,          6
    2232,     484.0388,         11
    2233,     484.2575,         13
    2234,     484.4762,          9
    2235,     484.6949,          9
    2236,     484.9137,          7
    2237,     485.1324,          7
    2238,     485.3511,         10
    2239,     485.5698,         10
    2240,     485.7885,         11
    2241,     486.0072,         10
    2242,     486.2260,          8
    2243,     486.4447,          3
    2244,     486.6634,          9
    2245,     486.8821,         13
    2246,     487.1008,          4
    2247,     487.3195,          8
    2248,     487.5383,          7
    2249,     487.7570,          6
    2250,     487.9757,          9
    2251,     488.1944,          7
    2252,     488.4131,          3
    2253,     488.6318,          9
    2254,     488.8505,          7
    2255,     489.0693,          5
    2256,     489.2880,         11
    2257,     489.5067,         11
    2258,     489.7254,          9
    2259,     489.9441,          8
    2260,     490.1628,          7
    2261,     490.3816,          8
    2262,     490.6003,          8
    2263,     490.8190,          9
    2264,     491.0377,          2
    2265,     491.2564,          9
    2266,     491.4751,          2
    2267,     491.6939,         12
    2268,     491.9126,          8
    2269,     492.1313,          8
    2270,     492.3500,          9
    2271,     492.5687,          7
    2272,     492.7874,          4
    2273,     493.0061,         13
    2274,     493.2249,          3
    2275,     493.4436,          9
    2276,     493.6623,          7
    2277,     493.8810,          8
    2278,     494.0997,         10
    2279,     494.3184,         10
    2280,     494.5372,         14
    2281,     494.7559,          9
    2282,     494.9746,         10
    2283,     495.1933,         13
    2284,     495.4120,         11
    2285,     495.6307,          9
    2286,     495.8495,         11
    2287,     496.0682,         10
    2288,     496.2869,          5
    2289,     496.5056,          5
    2290,     496.7243,         10
    2291,     496.9430,          8
    2292,     497.1617,          8
    2293,     497.3805,          8
    2294,     497.5992,          8
    2295,     497.8179,         10
    2296,     498.0366,         12
    2297,     498.2553,          9
    2298,     498.4740,          9
    2299,     498.6928,          6
    2300,     498.9115,          8
    2301,     499.1302,          9
    2302,     499.3489,          8
    2303,     499.5676,          9
    2304,     499.7863,          9
    2305,     500.0051,         10
    2306,     500.2238,          6
    2307,     500.4425,          5
    2308,     500.6612,          6
    2309,     500.8799,         10
    2310,     501.0986,         18
    2311,     501.3173,          8
    2312,     501.5361,          5
    2313,     501.7548,          9
    2314,     501.9735,          5
    2315,     502.1922,         13
    2316,     502.4109,         11
    2317,     502.6296,         10
    2318,     502.8484,          6
    2319,     503.0671,          4
    2320,     503.2858,         19
    2321,     503.5045,         13
    2322,     503.7232,         17
    2323,     503.9419,         18
    2324,     504.1607,         15
    2325,     504.3794,         27
    2326,     504.5981,         36
    2327,     504.8168,         42
    2328,     505.0355,         49
    2329,     505.2542,         45
    2330,     505.4729,         68
    2331,     505.6917,         77
    2332,     505.9104,         73
    2333,     506.1291,         91
    2334,     506.3478,         74
    2335,     506.5665,         64
    2336,     506.7852,         60
    2337,     507.0040,         72
    2338,     507.2227,         46
    2339,     507.4414,         39
    2340,     507.6601,         30
    2341,     507.8788,         25
    2342,     508.0975,         26
    2343,     508.3163,         20
    2344,     508.5350,         19
    2345,     508.7537,         11
    2346,     508.9724,         12
    2347,     509.1911,         10
    2348,     509.4098,         13
    2349,     509.6285,         14
    2350,     509.8473,         12
    2351,     510.0660,         11
    2352,     510.2847,         11
    2353,     510.5034,          8
    2354,     510.7221,         10
    2355,     510.9408,          4
    2356,     511.1596,          8
    2357,     511.3783,         10
    2358,     511.5970,          4
    2359,     511.8157,          7
    2360,     512.0344,         11
    2361,     512.2531,          5
    2362,     512.4719,          8
    2363,     512.6906,          3
    2364,     512.9093,          9
    2365,     513.1280,         10
    2366,     513.3467,          7
    2367,     513.5654,          9
    2368,     513.7841,          4
    2369,     514.0029,          2
    2370,     514.2216,          7
    2371,     514.4403,          4
    2372,     514.6590,          7
    2373,     514.8777,          9
    2374,     515.0964,          6
    2375,     515.3152,         10
    2376,     515.5339,          9
    2377,     515.7526,          9
    2378,     515.9713,          5
    2379,     516.1900,         11
    2380,     516.4087,         10
    2381,     516.6275,         11
    2382,     516.8462,          9
    2383,     517.0649,          6
    2384,     517.2836,          1
    2385,     517.5023,          6
    2386,     517.7210,          6
    2387,     517.9397,          5
    2388,     518.1585,          5
    2389,     518.3772,          7
    2390,     518.5959,          7
    2391,     518.8146,          4
    2392,     519.0333,          3
    2393,     519.2520,          5
    2394,     519.4708,          6
    2395,     519.6895,          7
    2396,     519.9082,          9
    2397,     520.1269,          7
    2398,     520.3456,         10
    2399,     520.5643,          6
    2400,     520.7831,          7
    2401,     521.0018,          6
    2402,     521.2205,          8
    2403,     521.4392,          8
    2404,     521.6579,          3
    2405,     521.8766,         10
    2406,     522.0953,          9
    2407,     522.3141,          7
    2408,     522.5328,          6
    2409,     522.7515,          8
    2410,     522.9702,          6
    2411,     523.1889,          6
    2412,     523.4076,         12
    2413,     523.6264,         12
    2414,     523.8451,          8
    2415,     524.0638,          4
    2416,     524.2825,          4
    2417,     524.5012,          1
    2418,     524.7199,          5
    2419,     524.9387,          6
    2420,     525.1574,          9
    2421,     525.3761,         10
    2422,     525.5948,          7
    2423,     525.8135,          7
    2424,     526.0322,         10
    2425,     526.2510,          1
    2426,     526.4697,          9
    2427,     526.6884,          4
    2428,     526.9071,          6
    2429,     527.1258,          5
    2430,     527.3445,          6
    2431,     527.5632,          6
    2432,     527.7820,          8
    2433,     528.0007,          4
    2434,     528.2194,          8
    2435,     528.4381,          5
    2436,     528.6568,          9
    2437,     528.8755,          8
    2438,     529.0943,          9
    2439,     529.3130,          6
    2440,     529.5317,          4
    2441,     529.7504,          4
    2442,     529.9691,          8
    2443,     530.1878,          7
    2444,     530.4066,          9
    2445,     530.6253,          7
    2446,     530.8440,         11
    2447,     531.0627,          8
    2448,     531.2814,          5
    2449,     531.5001,          3
    2450,     531.7188,          7
    2451,     531.9376,          8
    2452,     532.1563,          6
    2453,     532.3750,          7
    2454,     532.5937,          4
    2455,     532.8124,          4
    2456,     533.0311,          6
    2457,     533.2499,          3
    2458,     533.4686,          2
    2459,     533.6873,          6
    2460,     533.9060,          4
    2461,     534.1247,          7
    2462,     534.3434,         12
    2463,     534.5622,          8
    2464,     534.7809,          7
    2465,     534.9996,          5
    2466,     535.2183,         10
    2467,     535.4370,         10
    2468,     535.6557,         11
    2469,     535.8744,          8
    2470,     536.0932,         10
    2471,     536.3119,         10
    2472,     536.5306,          5
    2473,     536.7493,          2
    2474,     536.9680,          8
    2475,     537.1867,          7
    2476,     537.4055,          6
    2477,     537.6242,         13
    2478,     537.8429,          6
    2479,     538.0616,          5
    2480,     538.2803,          5
    2481,     538.4990,          9
    2482,     538.7178,          8
    2483,     538.9365,          3
    2484,     539.1552,          3
    2485,     539.3739,          3
    2486,     539.5926,          6
    2487,     539.8113,          6
    2488,     540.0300,         12
    2489,     540.2488,         12
    2490,     540.4675,          4
    2491,     540.6862,          5
    2492,     540.9049,          5
    2493,     541.1236,          3
    2494,     541.3423,          8
    2495,     541.5611,          9
    2496,     541.7798,         11
    2497,     541.9985,          7
    2498,     542.2172,          2
    2499,     542.4359,          7
    2500,     542.6546,          2
    2501,     542.8734,          9
    2502,     543.0921,          5
    2503,     543.3108,          6
    2504,     543.5295,          8
    2505,     543.7482,         11
    2506,     543.9669,          4
    2507,     544.1856,          8
    2508,     544.4044,          6
    2509,     544.6231,          1
    2510,     544.8418,          9
    2511,     545.0605,          3
    2512,     545.2792,          6
    2513,     545.4979,          4
    2514,     545.7167,          4
    2515,     545.9354,          8
    2516,     546.1541,          9
    2517,     546.3728,          5
    2518,     546.5915,          8
    2519,     546.8102,          3
    2520,     547.0290,          8
    2521,     547.2477,          6
    2522,     547.4664,         13
    2523,     547.6851,          5
    2524,     547.9038,          4
    2525,     548.1225,          9
    2526,     548.3412,          8
    2527,     548.5600,         11
    2528,     548.7787,          9
    2529,     548.9974,          7
    2530,     549.2161,          3
    2531,     549.4348,          3
    2532,     549.6535,          6
    2533,     549.8723,          6
    2534,     550.0910,         10
    2535,     550.3097,          6
    2536,     550.5284,          8
    2537,     550.7471,          7
    2538,     550.9658,          5
    2539,     551.1846,         11
    2540,     551.4033,          4
    2541,     551.6220,          8
    2542,     551.8407,          7
    2543,     552.0594,          5
    2544,     552.2781,         10
    2545,     552.4968,          3
    2546,     552.7156,          9
    2547,     552.9343,          5
    2548,     553.1530,          6
    2549,     553.3717,          3
    2550,     553.5904,          6
    2551,     553.8091,          3
    2552,     554.0279,          6
    2553,     554.2466,          5
    2554,     554.4653,          7
    2555,     554.6840,         17
    2556,     554.9027,          4
    2557,     555.1214,          5
    2558,     555.3402,          4
    2559,     555.5589,          8
    2560,     555.7776,          9
    2561,     555.9963,          6
    2562,     556.2150,          6
    2563,     556.4337,         10
    2564,     556.6524,          8
    2565,     556.8712,          9
    2566,     557.0899,          3
    2567,     557.3086,          7
    2568,     557.5273,          7
    2569,     557.7460,          9
    2570,     557.9647,          4
    2571,     558.1835,          9
    2572,     558.4022,          3
    2573,     558.6209,          8
    2574,     558.8396,          9
    2575,     559.0583,          8
    2576,     559.2770,          6
    2577,     559.4958,          9
    2578,     559.7145,          5
    2579,     559.9332,          5
    2580,     560.1519,          7
    2581,     560.3706,          8
    2582,     560.5893,          4
    2583,     560.8080,          4
    2584,     561.0268,          5
    2585,     561.2455,          2
    2586,     561.4642,          9
    2587,     561.6829,          6
    2588,     561.9016,          8
    2589,     562.1203,          8
    2590,     562.3391,          8
    2591,     562.5578,          8
    2592,     562.7765,          9
    2593,     562.9952,          6
    2594,     563.2139,          8
    2595,     563.4326,          7
    2596,     563.6514,          8
    2597,     563.8701,          8
    2598,     564.0888,          4
    2599,     564.3075,          8
    2600,     564.5262,          5
    2601,     564.7449,          6
    2602,     564.9636,          9
    2603,     565.1824,         13
    2604,     565.4011,          9
    2605,     565.6198,          9
    2606,     565.8385,          7
    2607,     566.0572,          7
    2608,     566.2759,          6
    2609,     566.4947,          8
    2610,     566.7134,          5
    2611,     566.9321,          2
    2612,     567.1508,          6
    2613,     567.3695,          5
    2614,     567.5882,          6
    2615,     567.8070,          4
    2616,     568.0257,         11
    2617,     568.2444,          7
    2618,     568.4631,         11
    2619,     568.6818,          6
    2620,     568.9005,          3
    2621,     569.1193,         12
    2622,     569.3380,         10
    2623,     569.5567,         14
    2624,     569.7754,          7
    2625,     569.9941,          4
    2626,     570.2128,          5
    2627,     570.4315,          7
    2628,     570.6503,          5
    2629,     570.8690,          5
    2630,     571.0877,          5
    2631,     571.3064,          2
    2632,     571.5251,          7
    2633,     571.7438,          5
    2634,     571.9626,          6
    2635,     572.1813,          8
    2636,     572.4000,          7
    2637,     572.6187,          8
    2638,     572.8374,          8
    2639,     573.0561,          5
    2640,     573.2749,          7
    2641,     573.4936,          7
    2642,     573.7123,         10
    2643,     573.9310,          2
    2644,     574.1497,          5
    2645,     574.3684,         10
    2646,     574.5871,          4
    2647,     574.8059,          6
    2648,     575.0246,         12
    2649,     575.2433,          9
    2650,     575.4620,          6
    2651,     575.6807,          6
    2652,     575.8994,          7
    2653,     576.1182,          9
    2654,     576.3369,          8
    2655,     576.5556,          7
    2656,     576.7743,          4
    2657,     576.9930,          5
    2658,     577.2117,          7
    2659,     577.4305,          7
    2660,     577.6492,          7
    2661,     577.8679,          6
    2662,     578.0866,         10
    2663,     578.3053,         16
    2664,     578.5240,         11
    2665,     578.7427,         14
    2666,     578.9615,         19
    2667,     579.1802,         13
    2668,     579.3989,         15
    2669,     579.6176,         15
    2670,     579.8363,         11
    2671,     580.0550,          7
    2672,     580.2738,         12
    2673,     580.4925,          4
    2674,     580.7112,          8
    2675,     580.9299,          9
    2676,     581.1486,          7
    2677,     581.3673,          9
    2678,     581.5861,          6
    2679,     581.8048,         10
    2680,     582.0235,          6
    2681,     582.2422,          7
    2682,     582.4609,          9
    2683,     582.6796,          5
    2684,     582.8983,         15
    2685,     583.1171,          4
    2686,     583.3358,          4
    2687,     583.5545,          4
    2688,     583.7732,          6
    2689,     583.9919,          7
    2690,     584.2106,          5
    2691,     584.4294,          9
    2692,     584.6481,          3
    2693,     584.8668,          5
    2694,     585.0855,         10
    2695,     585.3042,          6
    2696,     585.5229,          7
    2697,     585.7417,          7
    2698,     585.9604,         11
    2699,     586.1791,          4
    2700,     586.3978,          6
    2701,     586.6165,          6
    2702,     586.8352,          2
    2703,     587.0539,          1
    2704,     587.2727,          5
    2705,     587.4914,          8
    2706,     587.7101,          5
    2707,     587.9288,          6
    2708,     588.1475,          7
    2709,     588.3662,          6
    2710,     588.5850,          8
    2711,     588.8037,          5
    2712,     589.0224,          7
    2713,     589.2411,          2
    2714,     589.4598,          2
    2715,     589.6785,          7
    2716,     589.8973,          5
    2717,     590.1160,         10
    2718,     590.3347,          5
    2719,     590.5534,          5
    2720,     590.7721,          9
    2721,     590.9908,          4
    2722,     591.2095,          4
    2723,     591.4283,          8
    2724,     591.6470,          4
    2725,     591.8657,          6
    2726,     592.0844,          3
    2727,     592.3031,         10
    2728,     592.5218,         10
    2729,     592.7406,          8
    2730,     592.9593,          9
    2731,     593.1780,         10
    2732,     593.3967,          6
    2733,     593.6154,          1
    2734,     593.8341,         10
    2735,     594.0529,         12
    2736,     594.2716,          5
    2737,     594.4903,          8
    2738,     594.7090,          8
    2739,     594.9277,          9
    2740,     595.1464,         10
    2741,     595.3651,         10
    2742,     595.5839,          4
    2743,     595.8026,          4
    2744,     596.0213,          8
    2745,     596.2400,          7
    2746,     596.4587,          5
    2747,     596.6774,          7
    2748,     596.8962,          7
    2749,     597.1149,          8
    2750,     597.3336,          4
    2751,     597.5523,          9
    2752,     597.7710,          9
    2753,     597.9897,          5
    2754,     598.2085,         10
    2755,     598.4272,          7
    2756,     598.6459,         12
    2757,     598.8646,         11
    2758,     599.0833,          6
    2759,     599.3020,          6
    2760,     599.5207,          8
    2761,     599.7395,          7
    2762,     599.9582,          7
    2763,     600.1769,          7
    2764,     600.3956,          4
    2765,     600.6143,          4
    2766,     600.8330,          5
    2767,     601.0518,          7
    2768,     601.2705,          3
    2769,     601.4892,          8
    2770,     601.7079,          6
    2771,     601.9266,          5
    2772,     602.1453,         11
    2773,     602.3641,          5
    2774,     602.5828,          8
    2775,     602.8015,         10
    2776,     603.0202,         10
    2777,     603.2389,          7
    2778,     603.4576,          6
    2779,     603.6763,          9
    2780,     603.8951,          8
    2781,     604.1138,          9
    2782,     604.3325,         16
    2783,     604.5512,         19
    2784,     604.7699,         13
    2785,     604.9886,         20
    2786,     605.2074,         23
    2787,     605.4261,          9
    2788,     605.6448,         10
    2789,     605.8635,          9
    2790,     606.0822,         14
    2791,     606.3009,          6
    2792,     606.5197,          6
    2793,     606.7384,          6
    2794,     606.9571,         10
    2795,     607.1758,          7
    2796,     607.3945,          7
    2797,     607.6132,          7
    2798,     607.8319,          3
    2799,     608.0507,          4
    2800,     608.2694,          4
    2801,     608.4881,          3
    2802,     608.7068,          6
    2803,     608.9255,          6
    2804,     609.1442,          6
    2805,     609.3630,          5
    2806,     609.5817,          6
    2807,     609.8004,          7
    2808,     610.0191,          3
    2809,     610.2378,          3
    2810,     610.4565,          7
    2811,     610.6753,          6
    2812,     610.8940,          7
    2813,     611.1127,          5
    2814,     611.3314,          7
    2815,     611.5501,          9
    2816,     611.7688,          8
    2817,     611.9876,          3
    2818,     612.2063,          7
    2819,     612.4250,          6
    2820,     612.6437,         11
    2821,     612.8624,          8
    2822,     613.0811,          8
    2823,     613.2998,          5
    2824,     613.5186,          5
    2825,     613.7373,          5
    2826,     613.9560,          4
    2827,     614.1747,          3
    2828,     614.3934,          6
    2829,     614.6121,          3
    2830,     614.8309,          5
    2831,     615.0496,          6
    2832,     615.2683,          3
    2833,     615.4870,          5
    2834,     615.7057,          6
    2835,     615.9244,          8
    2836,     616.1432,          5
    2837,     616.3619,          4
    2838,     616.5806,          6
    2839,     616.7993,          7
    2840,     617.0180,          4
    2841,     617.2367,          4
    2842,     617.4554,          3
    2843,     617.6742,          4
    2844,     617.8929,          3
    2845,     618.1116,          9
    2846,     618.3303,          9
    2847,     618.5490,          5
    2848,     618.7677,          8
    2849,     618.9865,          8
    2850,     619.2052,          4
    2851,     619.4239,          6
    2852,     619.6426,          4
    2853,     619.8613,         11
    2854,     620.0800,          4
    2855,     620.2988,          3
    2856,     620.5175,          2
    2857,     620.7362,         10
    2858,     620.9549,          5
    2859,     621.1736,          4
    2860,     621.3923,          9
    2861,     621.6110,          6
    2862,     621.8298,          8
    2863,     622.0485,          7
    2864,     622.2672,          4
    2865,     622.4859,         11
    2866,     622.7046,          7
    2867,     622.9233,          9
    2868,     623.1421,          2
    2869,     623.3608,          2
    2870,     623.5795,         13
    2871,     623.7982,          7
    2872,     624.0169,          2
    2873,     624.2356,          6
    2874,     624.4544,          6
    2875,     624.6731,          2
    2876,     624.8918,          4
    2877,     625.1105,          5
    2878,     625.3292,          9
    2879,     625.5479,         10
    2880,     625.7666,          5
    2881,     625.9854,         10
    2882,     626.2041,          5
    2883,     626.4228,          4
    2884,     626.6415,         10
    2885,     626.8602,          7
    2886,     627.0789,          9
    2887,     627.2977,          3
    2888,     627.5164,          7
    2889,     627.7351,          7
    2890,     627.9538,          3
    2891,     628.1725,          6
    2892,     628.3912,          3
    2893,     628.6100,          8
    2894,     628.8287,          3
    2895,     629.0474,          5
    2896,     629.2661,          4
    2897,     629.4848,          6
    2898,     629.7035,         10
    2899,     629.9222,          5
    2900,     630.1410,          3
    2901,     630.3597,          7
    2902,     630.5784,          3
    2903,     630.7971,          6
    2904,     631.0158,          3
    2905,     631.2345,          3
    2906,     631.4533,         12
    2907,     631.6720,          9
    2908,     631.8907,          4
    2909,     632.1094,          9
    2910,     632.3281,          2
    2911,     632.5468,          6
    2912,     632.7656,          6
    2913,     632.9843,          5
    2914,     633.2030,          8
    2915,     633.4217,          6
    2916,     633.6404,          4
    2917,     633.8591,          4
    2918,     634.0778,         15
    2919,     634.2966,          7
    2920,     634.5153,          4
    2921,     634.7340,          6
    2922,     634.9527,          3
    2923,     635.1714,          3
    2924,     635.3901,          4
    2925,     635.6089,          5
    2926,     635.8276,          8
    2927,     636.0463,          3
    2928,     636.2650,          1
    2929,     636.4837,          4
    2930,     636.7024,          3
    2931,     636.9212,          8
    2932,     637.1399,          6
    2933,     637.3586,          3
    2934,     637.5773,          8
    2935,     637.7960,         11
    2936,     638.0147,          2
    2937,     638.2334,          2
    2938,     638.4522,          4
    2939,     638.6709,          7
    2940,     638.8896,          1
    2941,     639.1083,         10
    2942,     639.3270,          4
    2943,     639.5457,          5
    2944,     639.7645,          6
    2945,     639.9832,          5
    2946,     640.2019,          7
    2947,     640.4206,          5
    2948,     640.6393,          4
    2949,     640.8580,          9
    2950,     641.0768,          6
    2951,     641.2955,          3
    2952,     641.5142,          4
    2953,     641.7329,          6
    2954,     641.9516,          5
    2955,     642.1703,          5
    2956,     642.3890,          7
    2957,     642.6078,          2
    2958,     642.8265,         10
    2959,     643.0452,          5
    2960,     643.2639,          4
    2961,     643.4826,          0
    2962,     643.7013,          6
    2963,     643.9201,          7
    2964,     644.1388,          6
    2965,     644.3575,          8
    2966,     644.5762,          8
    2967,     644.7949,          8
    2968,     645.0136,          9
    2969,     645.2324,          6
    2970,     645.4511,          6
    2971,     645.6698,          8
    2972,     645.8885,          7
    2973,     646.1072,          4
    2974,     646.3259,          4
    2975,     646.5446,          4
    2976,     646.7634,          3
    2977,     646.9821,          3
    2978,     647.2008,          8
    2979,     647.4195,          3
    2980,     647.6382,          9
    2981,     647.8569,          5
    2982,     648.0757,          5
    2983,     648.2944,          6
    2984,     648.5131,          6
    2985,     648.7318,          7
    2986,     648.9505,          4
    2987,     649.1692,          5
    2988,     649.3880,          5
    2989,     649.6067,          6
    2990,     649.8254,          5
    2991,     650.0441,         10
    2992,     650.2628,          2
    2993,     650.4815,          7
    2994,     650.7002,          9
    2995,     650.9190,          8
    2996,     651.1377,          6
    2997,     651.3564,          6
    2998,     651.5751,          1
    2999,     651.7938,          7
    3000,     652.0125,          4
    3001,     652.2313,          2
    3002,     652.4500,          5
    3003,     652.6687,          4
    3004,     652.8874,          0
    3005,     653.1061,          7
    3006,     653.3248,          8
    3007,     653.5436,          7
    3008,     653.7623,          5
    3009,     653.9810,          6
    3010,     654.1997,          3
    3011,     654.4184,          3
    3012,     654.6371,          8
    3013,     654.8559,          6
    3014,     655.0746,          4
    3015,     655.2933,          1
    3016,     655.5120,          6
    3017,     655.7307,          4
    3018,     655.9494,          5
    3019,     656.1681,          6
    3020,     656.3869,          7
    3021,     656.6056,         16
    3022,     656.8243,         17
    3023,     657.0430,         23
    3024,     657.2617,         29
    3025,     657.4804,         26
    3026,     657.6992,         23
    3027,     657.9179,         28
    3028,     658.1366,         31
    3029,     658.3553,         20
    3030,     658.5740,         16
    3031,     658.7927,         10
    3032,     659.0115,          6
    3033,     659.2302,          6
    3034,     659.4489,          8
    3035,     659.6676,          7
    3036,     659.8863,          3
